run_name,fold,train_size,val_size,balanced_accuracy,recall,precision,f1,accuracy,random_state,K,T,eta,v_init,track_path,track_vweights,track_metrics,vweight_0,vweight_1,vweight_2,prototype_indices,prototypes_label_0,prototypes_label_1,K_0,K_1
m3glvq_k0_5_k1_7_eta_0025,0,1620,405,0.5769962905115189,0.6057692307692307,0.586046511627907,0.5957446808510639,0.5777777777777777,42,"{0: 5, 1: 7}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[386, 579, 1333, 1468, 97, 5, 1164, 561, 1562, 1566, 1083, 1398]","[386, 579, 1333, 1468, 97]","[5, 1164, 561, 1562, 1566, 1083, 1398]",5,7
m3glvq_k0_5_k1_7_eta_0025,1,1620,405,0.5445626708317064,0.4038461538461538,0.5753424657534246,0.4745762711864407,0.5407407407407407,42,"{0: 5, 1: 7}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[880, 1324, 13, 1475, 597, 145, 1442, 372, 1349, 364, 342, 724]","[880, 1324, 13, 1475, 597]","[145, 1442, 372, 1349, 364, 342, 724]",5,7
m3glvq_k0_5_k1_7_eta_0025,2,1620,405,0.5540438305349473,0.4278846153846153,0.5855263157894737,0.4944444444444444,0.5506172839506173,42,"{0: 5, 1: 7}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[105, 1471, 588, 511, 374, 136, 1063, 531, 978, 448, 723, 174]","[105, 1471, 588, 511, 374]","[136, 1063, 531, 978, 448, 723, 174]",5,7
m3glvq_k0_5_k1_7_eta_0025,3,1620,405,0.5541282389108476,0.5072463768115942,0.5706521739130435,0.5370843989769821,0.5530864197530864,42,"{0: 5, 1: 7}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[407, 1468, 482, 504, 561, 856, 194, 1087, 1329, 843, 143, 1564]","[407, 1468, 482, 504, 561]","[856, 194, 1087, 1329, 843, 143, 1564]",5,7
m3glvq_k0_5_k1_7_eta_0025,4,1620,405,0.5428194993412385,0.3381642512077294,0.5833333333333334,0.4281345565749235,0.5382716049382716,42,"{0: 5, 1: 7}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[403, 501, 1315, 1474, 617, 171, 758, 377, 200, 1025, 1097, 1058]","[403, 501, 1315, 1474, 617]","[171, 758, 377, 200, 1025, 1097, 1058]",5,7
m3glvq_k0_5_k1_8_eta_0025,0,1620,405,0.5433424443576728,0.5384615384615384,0.5572139303482587,0.547677261613692,0.5432098765432098,42,"{0: 5, 1: 8}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 1035, 1333, 97, 1135, 178, 668, 1160, 1566, 976, 358, 345, 463]","[1468, 1035, 1333, 97, 1135]","[178, 668, 1160, 1566, 976, 358, 345, 463]",5,8
m3glvq_k0_5_k1_8_eta_0025,1,1620,405,0.5565574970714564,0.6105769230769231,0.5644444444444444,0.5866050808314087,0.5580246913580247,42,"{0: 5, 1: 8}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[498, 870, 507, 366, 1016, 725, 1349, 676, 521, 1029, 359, 1108, 201]","[498, 870, 507, 366, 1016]","[725, 1349, 676, 521, 1029, 359, 1108, 201]",5,8
m3glvq_k0_5_k1_8_eta_0025,2,1620,405,0.5659166341272941,0.5480769230769231,0.5816326530612245,0.5643564356435645,0.5654320987654321,42,"{0: 5, 1: 8}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1011, 966, 1294, 211, 516, 978, 1133, 910, 1283, 385, 1455, 723, 369]","[1011, 966, 1294, 211, 516]","[978, 1133, 910, 1283, 385, 1455, 723, 369]",5,8
m3glvq_k0_5_k1_8_eta_0025,3,1620,405,0.5638998682476943,0.4106280193236715,0.6028368794326241,0.4885057471264368,0.5604938271604938,42,"{0: 5, 1: 8}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 1483, 616, 482, 407, 817, 1008, 629, 1003, 763, 1097, 291, 1544]","[1468, 1483, 616, 482, 407]","[817, 1008, 629, 1003, 763, 1097, 291, 1544]",5,8
m3glvq_k0_5_k1_8_eta_0025,4,1620,405,0.5604962670180061,0.5603864734299517,0.5714285714285714,0.5658536585365854,0.5604938271604938,42,"{0: 5, 1: 8}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1474, 416, 501, 623, 921, 200, 155, 760, 1092, 71, 635, 311, 1477]","[1474, 416, 501, 623, 921]","[200, 155, 760, 1092, 71, 635, 311, 1477]",5,8
m3glvq_k0_5_k1_9_eta_0025,0,1620,405,0.5587050956657555,0.5336538461538461,0.5751295336787565,0.5536159600997508,0.5580246913580247,42,"{0: 5, 1: 9}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1027, 1200, 97, 254, 386, 5, 668, 1511, 218, 1357, 604, 309, 1566, 509]","[1027, 1200, 97, 254, 386]","[5, 668, 1511, 218, 1357, 604, 309, 1566, 509]",5,9
m3glvq_k0_5_k1_9_eta_0025,1,1620,405,0.5640496876220227,0.5240384615384616,0.5828877005347594,0.5518987341772152,0.562962962962963,42,"{0: 5, 1: 9}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[880, 1604, 187, 366, 1016, 1022, 724, 151, 148, 274, 1349, 1390, 280, 64]","[880, 1604, 187, 366, 1016]","[1022, 724, 151, 148, 274, 1349, 1390, 280, 64]",5,9
m3glvq_k0_5_k1_9_eta_0025,2,1620,405,0.5195968371729793,0.2980769230769231,0.5486725663716814,0.3862928348909657,0.5135802469135803,42,"{0: 5, 1: 9}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[374, 694, 1503, 511, 338, 730, 920, 822, 1449, 353, 664, 868, 978, 962]","[374, 694, 1503, 511, 338]","[730, 920, 822, 1449, 353, 664, 868, 978, 962]",5,9
m3glvq_k0_5_k1_9_eta_0025,3,1620,405,0.5820158102766799,0.5024154589371981,0.6081871345029239,0.5502645502645502,0.5802469135802469,42,"{0: 5, 1: 9}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1615, 482, 1468, 407, 139, 1003, 1564, 637, 763, 143, 771, 50, 633, 843]","[1615, 482, 1468, 407, 139]","[1003, 1564, 637, 763, 143, 771, 50, 633, 843]",5,9
m3glvq_k0_5_k1_9_eta_0025,4,1620,405,0.5562143170838822,0.5265700483091788,0.5706806282722513,0.5477386934673366,0.5555555555555556,42,"{0: 5, 1: 9}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[403, 1080, 784, 1474, 501, 1083, 1477, 1025, 1058, 631, 555, 1167, 1270, 15]","[403, 1080, 784, 1474, 501]","[1083, 1477, 1025, 1058, 631, 555, 1167, 1270, 15]",5,9
m3glvq_k0_5_k1_10_eta_0025,0,1620,405,0.5407921710269425,0.6298076923076923,0.5481171548117155,0.5861297539149888,0.5432098765432098,42,"{0: 5, 1: 10}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1385, 1468, 1499, 386, 579, 852, 462, 1078, 1095, 178, 1472, 1102, 49, 604, 976]","[1385, 1468, 1499, 386, 579]","[852, 462, 1078, 1095, 178, 1472, 1102, 49, 604, 976]",5,10
m3glvq_k0_5_k1_10_eta_0025,1,1620,405,0.540914193674346,0.7163461538461539,0.5437956204379562,0.6182572614107883,0.5456790123456791,42,"{0: 5, 1: 10}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,0.9995815543813442,0.0,0.0004184456186557,"[498, 1494, 366, 300, 98, 1523, 1349, 439, 1022, 364, 1060, 270, 503, 1074, 429]","[498, 1494, 366, 300, 98]","[1523, 1349, 439, 1022, 364, 1060, 270, 503, 1074, 429]",5,10
m3glvq_k0_5_k1_10_eta_0025,2,1620,405,0.5524453338539633,0.3942307692307692,0.5899280575539568,0.4726224783861671,0.5481481481481482,42,"{0: 5, 1: 10}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1503, 855, 400, 491, 1122, 881, 1067, 448, 1015, 780, 962, 664, 495, 87, 139]","[1503, 855, 400, 491, 1122]","[881, 1067, 448, 1015, 780, 962, 664, 495, 87, 139]",5,10
m3glvq_k0_5_k1_10_eta_0025,3,1620,405,0.5490777338603425,0.5072463768115942,0.5645161290322581,0.534351145038168,0.5481481481481482,42,"{0: 5, 1: 10}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1492, 1468, 1241, 1025, 482, 188, 927, 1008, 162, 348, 1564, 817, 194, 373, 143]","[1492, 1468, 1241, 1025, 482]","[188, 927, 1008, 162, 348, 1564, 817, 194, 373, 143]",5,10
m3glvq_k0_5_k1_10_eta_0025,4,1620,405,0.5387571365832236,0.5169082125603864,0.5515463917525774,0.5336658354114714,0.5382716049382716,42,"{0: 5, 1: 10}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1474, 1315, 613, 623, 384, 473, 1338, 993, 1019, 350, 1368, 759, 388, 1477, 729]","[1474, 1315, 613, 623, 384]","[473, 1338, 993, 1019, 350, 1368, 759, 388, 1477, 729]",5,10
m3glvq_k0_6_k1_3_eta_0025,0,1620,405,0.5432326239750097,0.3605769230769231,0.5813953488372093,0.4451038575667656,0.5382716049382716,42,"{0: 6, 1: 3}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1333, 1035, 906, 97, 58, 1468, 1076, 449, 348]","[1333, 1035, 906, 97, 58, 1468]","[1076, 449, 348]",6,3
m3glvq_k0_6_k1_3_eta_0025,1,1620,405,0.5604744240531043,0.2884615384615384,0.6451612903225806,0.3986710963455149,0.5530864197530864,42,"{0: 6, 1: 3}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[366, 1008, 85, 1200, 1006, 870, 636, 1442, 429]","[366, 1008, 85, 1200, 1006, 870]","[636, 1442, 429]",6,3
m3glvq_k0_6_k1_3_eta_0025,2,1620,405,0.5300175712612261,0.2884615384615384,0.5714285714285714,0.3833865814696485,0.5234567901234568,42,"{0: 6, 1: 3}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1471, 1005, 62, 1163, 400, 1492, 962, 821, 604]","[1471, 1005, 62, 1163, 400, 1492]","[962, 821, 604]",6,3
m3glvq_k0_6_k1_3_eta_0025,3,1620,405,0.5118577075098814,0.2560386473429952,0.5353535353535354,0.34640522875817,0.5061728395061729,42,"{0: 6, 1: 3}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[482, 155, 964, 340, 1020, 1231, 1489, 165, 150]","[482, 155, 964, 340, 1020, 1231]","[1489, 165, 150]",6,3
m3glvq_k0_6_k1_3_eta_0025,4,1620,405,0.5514931927975406,0.2898550724637681,0.6185567010309279,0.3947368421052632,0.5456790123456791,42,"{0: 6, 1: 3}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1474, 617, 623, 1426, 567, 384, 207, 759, 818]","[1474, 617, 623, 1426, 567, 384]","[207, 759, 818]",6,3
m3glvq_k0_6_k1_4_eta_0025,0,1620,405,0.5476254392815306,0.4759615384615384,0.5689655172413793,0.518324607329843,0.5456790123456791,42,"{0: 6, 1: 4}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1385, 1468, 941, 906, 500, 97, 1076, 462, 852, 12]","[1385, 1468, 941, 906, 500, 97]","[1076, 462, 852, 12]",6,4
m3glvq_k0_6_k1_4_eta_0025,1,1620,405,0.5463075946895743,0.3413461538461538,0.5916666666666667,0.4329268292682927,0.5407407407407407,42,"{0: 6, 1: 4}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[870, 198, 85, 1494, 366, 1395, 984, 1060, 1019, 201]","[870, 198, 85, 1494, 366, 1395]","[984, 1060, 1019, 201]",6,4
m3glvq_k0_6_k1_4_eta_0025,2,1620,405,0.5816575556423272,0.7115384615384616,0.578125,0.6379310344827586,0.5851851851851851,42,"{0: 6, 1: 4}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,0.0011836602031901,0.0,0.99881633979681,"[202, 1221, 1280, 436, 1141, 646, 258, 1046, 978, 353]","[202, 1221, 1280, 436, 1141, 646]","[258, 1046, 978, 353]",6,4
m3glvq_k0_6_k1_4_eta_0025,3,1620,405,0.549407114624506,0.4927536231884058,0.5666666666666667,0.5271317829457365,0.5481481481481482,42,"{0: 6, 1: 4}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[476, 959, 60, 1468, 482, 1394, 682, 840, 1262, 194]","[476, 959, 60, 1468, 482, 1394]","[682, 840, 1262, 194]",6,4
m3glvq_k0_6_k1_4_eta_0025,4,1620,405,0.5596179183135706,0.3768115942028985,0.6046511627906976,0.4642857142857142,0.5555555555555556,42,"{0: 6, 1: 4}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1044, 1013, 384, 403, 1048, 499, 207, 631, 1443, 1025]","[1044, 1013, 384, 403, 1048, 499]","[207, 631, 1443, 1025]",6,4
m3glvq_k0_6_k1_5_eta_0025,0,1620,405,0.5182545880515423,0.3461538461538461,0.5413533834586466,0.4222873900293255,0.5135802469135803,42,"{0: 6, 1: 5}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[386, 570, 1468, 1375, 1537, 739, 218, 745, 1155, 668, 194]","[386, 570, 1468, 1375, 1537, 739]","[218, 745, 1155, 668, 194]",6,5
m3glvq_k0_6_k1_5_eta_0025,1,1620,405,0.5742141741507224,0.4326923076923077,0.6164383561643836,0.5084745762711865,0.5703703703703704,42,"{0: 6, 1: 5}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1016, 366, 272, 541, 651, 85, 64, 734, 1442, 201, 1045]","[1016, 366, 272, 541, 651, 85]","[64, 734, 1442, 201, 1045]",6,5
m3glvq_k0_6_k1_5_eta_0025,2,1620,405,0.5639398672393596,0.3461538461538461,0.6260869565217392,0.4458204334365325,0.5580246913580247,42,"{0: 6, 1: 5}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[855, 1503, 636, 1570, 511, 105, 158, 962, 723, 784, 978]","[855, 1503, 636, 1570, 511, 105]","[158, 962, 723, 784, 978]",6,5
m3glvq_k0_6_k1_5_eta_0025,3,1620,405,0.5911286780851999,0.4347826086956521,0.6428571428571429,0.5187319884726225,0.5876543209876544,42,"{0: 6, 1: 5}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1585, 1018, 631, 14, 1468, 1059, 633, 1003, 840, 1008, 763]","[1585, 1018, 631, 14, 1468, 1059]","[633, 1003, 840, 1008, 763]",6,5
m3glvq_k0_6_k1_5_eta_0025,4,1620,405,0.5443566095740009,0.3816425120772946,0.5766423357664233,0.4593023255813953,0.5407407407407407,42,"{0: 6, 1: 5}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1044, 403, 1252, 259, 623, 384, 759, 681, 207, 478, 848]","[1044, 403, 1252, 259, 623, 384]","[759, 681, 207, 478, 848]",6,5
m3glvq_k0_6_k1_6_eta_0025,0,1620,405,0.550431960171808,0.4663461538461538,0.5739644970414202,0.5145888594164457,0.5481481481481482,42,"{0: 6, 1: 6}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 502, 906, 1333, 97, 579, 421, 1078, 187, 473, 855, 309]","[1468, 502, 906, 1333, 97, 579]","[421, 1078, 187, 473, 855, 309]",6,6
m3glvq_k0_6_k1_6_eta_0025,1,1620,405,0.5456364701288559,0.3653846153846153,0.5846153846153846,0.4497041420118343,0.5407407407407407,42,"{0: 6, 1: 6}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1229, 398, 98, 1494, 35, 366, 184, 1029, 1250, 644, 442, 201]","[1229, 398, 98, 1494, 35, 366]","[184, 1029, 1250, 644, 442, 201]",6,6
m3glvq_k0_6_k1_6_eta_0025,2,1620,405,0.5509688598203827,0.4471153846153846,0.577639751552795,0.5040650406504065,0.5481481481481482,42,"{0: 6, 1: 6}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[374, 1471, 702, 743, 511, 1265, 1442, 87, 448, 1427, 962, 1015]","[374, 1471, 702, 743, 511, 1265]","[1442, 87, 448, 1427, 962, 1015]",6,6
m3glvq_k0_6_k1_6_eta_0025,3,1620,405,0.508893280632411,0.3864734299516908,0.5228758169934641,0.4444444444444444,0.5061728395061729,42,"{0: 6, 1: 6}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[1020, 631, 973, 482, 1415, 964, 1489, 194, 25, 350, 1560, 771]","[1020, 631, 973, 482, 1415, 964]","[1489, 194, 25, 350, 1560, 771]",6,6
m3glvq_k0_6_k1_6_eta_0025,4,1620,405,0.5460035133948178,0.3091787439613526,0.5981308411214953,0.4076433121019108,0.5407407407407407,42,"{0: 6, 1: 6}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[617, 499, 623, 1474, 1148, 416, 207, 171, 1025, 478, 155, 1097]","[617, 499, 623, 1474, 1148, 416]","[207, 171, 1025, 478, 155, 1097]",6,6
m3glvq_k0_6_k1_7_eta_0025,0,1620,405,0.5288095470519328,0.3317307692307692,0.5609756097560976,0.4169184290030212,0.5234567901234568,42,"{0: 6, 1: 7}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[422, 386, 986, 500, 771, 1348, 668, 1398, 228, 1095, 1078, 194, 105]","[422, 386, 986, 500, 771, 1348]","[668, 1398, 228, 1095, 1078, 194, 105]",6,7
m3glvq_k0_6_k1_7_eta_0025,1,1620,405,0.5601815696993362,0.4807692307692308,0.5847953216374269,0.5277044854881267,0.5580246913580247,42,"{0: 6, 1: 7}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[366, 272, 85, 970, 1416, 1016, 725, 815, 724, 1078, 364, 1279, 148]","[366, 272, 85, 970, 1416, 1016]","[725, 815, 724, 1078, 364, 1279, 148]",6,7
m3glvq_k0_6_k1_7_eta_0025,2,1620,405,0.559376220226474,0.5096153846153846,0.5792349726775956,0.5421994884910486,0.5580246913580247,42,"{0: 6, 1: 7}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[132, 1001, 1590, 549, 542, 855, 962, 1520, 87, 139, 136, 448, 723]","[132, 1001, 1590, 549, 542, 855]","[962, 1520, 87, 139, 136, 448, 723]",6,7
m3glvq_k0_6_k1_7_eta_0025,3,1620,405,0.5558849363197189,0.429951690821256,0.5855263157894737,0.4958217270194986,0.5530864197530864,42,"{0: 6, 1: 7}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 482, 476, 179, 1381, 959, 1003, 143, 471, 1041, 763, 1087, 771]","[1468, 482, 476, 179, 1381, 959]","[1003, 143, 471, 1041, 763, 1087, 771]",6,7
m3glvq_k0_6_k1_7_eta_0025,4,1620,405,0.5443566095740009,0.3816425120772946,0.5766423357664233,0.4593023255813953,0.5407407407407407,42,"{0: 6, 1: 7}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[784, 1252, 1013, 499, 384, 1073, 766, 681, 758, 151, 971, 1557, 171]","[784, 1252, 1013, 499, 384, 1073]","[766, 681, 758, 151, 971, 1557, 171]",6,7
m3glvq_k0_6_k1_8_eta_0025,0,1620,405,0.5109088246778601,0.3365384615384615,0.5303030303030303,0.411764705882353,0.5061728395061729,42,"{0: 6, 1: 8}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[97, 386, 1468, 502, 793, 422, 1447, 5, 382, 852, 381, 463, 194, 508]","[97, 386, 1468, 502, 793, 422]","[1447, 5, 382, 852, 381, 463, 194, 508]",6,8
m3glvq_k0_6_k1_8_eta_0025,1,1620,405,0.6082706950409996,0.4855769230769231,0.6558441558441559,0.5580110497237569,0.6049382716049383,42,"{0: 6, 1: 8}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1494, 541, 1008, 1006, 35, 366, 442, 184, 342, 724, 1583, 984, 1082, 145]","[1494, 541, 1008, 1006, 35, 366]","[442, 184, 342, 724, 1583, 984, 1082, 145]",6,8
m3glvq_k0_6_k1_8_eta_0025,2,1620,405,0.51598496680984,0.3365384615384615,0.5384615384615384,0.4142011834319526,0.5111111111111111,42,"{0: 6, 1: 8}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[991, 694, 838, 215, 549, 1357, 1059, 528, 1537, 962, 894, 1071, 868, 1139]","[991, 694, 838, 215, 549, 1357]","[1059, 528, 1537, 962, 894, 1071, 868, 1139]",6,8
m3glvq_k0_6_k1_8_eta_0025,3,1620,405,0.4960474308300395,0.7294685990338164,0.5084175084175084,0.5992063492063493,0.5012345679012346,42,"{0: 6, 1: 8}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,0.1853924962239466,0.7852266934667652,0.0293808103092882,"[24, 279, 964, 1492, 219, 1231, 1210, 150, 968, 350, 1084, 766, 50, 249]","[24, 279, 964, 1492, 219, 1231]","[1210, 150, 968, 350, 1084, 766, 50, 249]",6,8
m3glvq_k0_6_k1_8_eta_0025,4,1620,405,0.5756477821695213,0.3381642512077294,0.6542056074766355,0.445859872611465,0.5703703703703704,42,"{0: 6, 1: 8}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[775, 1474, 384, 992, 1503, 1087, 1121, 758, 152, 1368, 1058, 34, 1270, 550]","[775, 1474, 384, 992, 1503, 1087]","[1121, 758, 152, 1368, 1058, 34, 1270, 550]",6,8
m3glvq_k0_6_k1_9_eta_0025,0,1620,405,0.546295392424834,0.4326923076923077,0.5732484076433121,0.4931506849315067,0.5432098765432098,42,"{0: 6, 1: 9}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1499, 1333, 615, 181, 1426, 1468, 49, 194, 5, 381, 1357, 1132, 852, 75, 231]","[1499, 1333, 615, 181, 1426, 1468]","[49, 194, 5, 381, 1357, 1132, 852, 75, 231]",6,9
m3glvq_k0_6_k1_9_eta_0025,1,1620,405,0.5666975790706755,0.7019230769230769,0.5658914728682171,0.6266094420600858,0.5703703703703704,42,"{0: 6, 1: 9}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[66, 1386, 1396, 571, 647, 46, 1135, 55, 1027, 77, 1054, 875, 991, 20, 1544]","[66, 1386, 1396, 571, 647, 46]","[1135, 55, 1027, 77, 1054, 875, 991, 20, 1544]",6,9
m3glvq_k0_6_k1_9_eta_0025,2,1620,405,0.5337270597422882,0.5192307692307693,0.5482233502538071,0.5333333333333333,0.5333333333333333,42,"{0: 6, 1: 9}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,0.0026231249849038,0.9973768750150962,0.0,"[1503, 694, 838, 549, 150, 459, 1059, 894, 1341, 230, 1007, 143, 335, 868, 205]","[1503, 694, 838, 549, 150, 459]","[1059, 894, 1341, 230, 1007, 143, 335, 868, 205]",6,9
m3glvq_k0_6_k1_9_eta_0025,3,1620,405,0.5366710584101888,0.7198067632850241,0.5379061371841155,0.6157024793388429,0.5407407407407407,42,"{0: 6, 1: 9}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[964, 973, 1415, 1020, 155, 340, 771, 1084, 1255, 660, 1489, 411, 350, 150, 194]","[964, 973, 1415, 1020, 155, 340]","[771, 1084, 1255, 660, 1489, 411, 350, 150, 194]",6,9
m3glvq_k0_6_k1_9_eta_0025,4,1620,405,0.5488581466842337,0.4057971014492754,0.5793103448275863,0.4772727272727273,0.5456790123456791,42,"{0: 6, 1: 9}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[384, 499, 987, 879, 1252, 1474, 207, 1063, 33, 31, 864, 1439, 631, 268, 237]","[384, 499, 987, 879, 1252, 1474]","[207, 1063, 33, 31, 864, 1439, 631, 268, 237]",6,9
m3glvq_k0_6_k1_10_eta_0025,0,1620,405,0.5688695821944553,0.4423076923076923,0.6052631578947368,0.5111111111111111,0.5654320987654321,42,"{0: 6, 1: 10}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[570, 1035, 97, 1468, 386, 1055, 1351, 218, 152, 1102, 1572, 807, 194, 839, 49, 745]","[570, 1035, 97, 1468, 386, 1055]","[1351, 218, 152, 1102, 1572, 807, 194, 839, 49, 745]",6,10
m3glvq_k0_6_k1_10_eta_0025,1,1620,405,0.5090418781725888,0.3125,0.5284552845528455,0.3927492447129909,0.5037037037037037,42,"{0: 6, 1: 10}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1342, 210, 1200, 474, 288, 366, 887, 1146, 521, 148, 664, 1022, 442, 724, 145, 28]","[1342, 210, 1200, 474, 288, 366]","[887, 1146, 521, 148, 664, 1022, 442, 724, 145, 28]",6,10
m3glvq_k0_6_k1_10_eta_0025,2,1620,405,0.5374731550175713,0.4759615384615384,0.5561797752808989,0.5129533678756477,0.5358024691358024,42,"{0: 6, 1: 10}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[549, 105, 511, 1471, 1196, 1021, 450, 1076, 962, 1015, 1007, 528, 664, 495, 1380, 1025]","[549, 105, 511, 1471, 1196, 1021]","[450, 1076, 962, 1015, 1007, 528, 664, 495, 1380, 1025]",6,10
m3glvq_k0_6_k1_10_eta_0025,3,1620,405,0.5514931927975406,0.4009661835748792,0.5845070422535211,0.4756446991404011,0.5481481481481482,42,"{0: 6, 1: 10}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[959, 504, 179, 1468, 973, 482, 1036, 771, 1178, 763, 632, 1097, 1008, 1262, 817, 1320]","[959, 504, 179, 1468, 973, 482]","[1036, 771, 1178, 763, 632, 1097, 1008, 1262, 817, 1320]",6,10
m3glvq_k0_6_k1_10_eta_0025,4,1620,405,0.5735617039964866,0.429951690821256,0.6137931034482759,0.5056818181818182,0.5703703703703704,42,"{0: 6, 1: 10}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[921, 233, 384, 657, 1474, 1252, 152, 171, 1025, 1393, 377, 1582, 997, 759, 237, 1443]","[921, 233, 384, 657, 1474, 1252]","[152, 171, 1025, 1393, 377, 1582, 997, 759, 237, 1443]",6,10
m3glvq_k0_7_k1_3_eta_0025,0,1620,405,0.5270646231940648,0.3942307692307692,0.5503355704697986,0.4593837535014005,0.5234567901234568,42,"{0: 7, 1: 3}",150,0.025,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[906, 97, 754, 598, 1385, 887, 502, 855, 1078, 852]","[906, 97, 754, 598, 1385, 887, 502]","[855, 1078, 852]",7,3
