customer_id,y,mu,d_plus,d_minus,knn_purity,knn_mean,view,fold,y_true,y_pred,correct
300391,1,0.0,0.0,0.0,0.5,0.0274999998509883,hs,4,1,0,0
3004,0,-0.0301567907429125,0.3190476298332214,0.3388888835906982,0.5,0.3081150650978088,hs,3,0,1,0
300429,1,0.1467429849153662,0.5562499761581421,0.4138889014720917,0.8,0.7228471636772156,hs,2,1,0,0
300431,1,0.0,0.4483333230018616,0.4483333230018616,0.7,0.4034999907016754,hs,2,1,1,1
300433,1,0.0,0.4166666567325592,0.4166666567325592,0.5,0.3750000298023224,hs,4,1,1,1
300458,0,0.0,0.1875,0.1875,0.7,0.1875,hs,5,0,1,0
300558,0,0.0,0.5,0.5,0.7,0.5,hs,1,0,0,1
300585,1,0.0457804760654769,0.4514285624027252,0.4119047522544861,0.7,0.4097856879234314,hs,3,1,1,1
300619,0,0.0,0.5,0.5,0.6,0.5,hs,3,0,0,1
300629,1,0.0,0.2883333265781402,0.2883333265781402,0.6,0.2707222104072571,hs,3,1,1,1
300651,1,0.0,0.3066666722297668,0.3066666722297668,0.5,0.2912777960300445,hs,4,1,1,1
300705,1,-0.0428472772854251,0.5770833492279053,0.6287500262260437,1.0,0.5490971803665161,hs,4,1,1,1
300716,0,0.0322580801460297,0.4444444477558136,0.4166666567325592,0.6,0.4275000095367431,hs,4,0,1,0
3008,1,0.0,0.2666666805744171,0.2666666805744171,0.6,0.2998611330986023,hs,2,1,1,1
300977,1,0.0121654439960726,0.3714285790920257,0.3625000119209289,0.4,0.3923929035663605,hs,3,1,1,1
301073,1,-0.0291261857815801,0.6666666865348816,0.7066666483879089,0.4,0.6747778058052063,hs,2,1,0,0
301099,0,0.0084033532631115,0.375,0.3687500059604645,0.5,0.4018749594688415,hs,5,0,0,1
301232,0,0.0,0.2864583432674408,0.2864583432674408,0.6,0.2772916555404663,hs,3,0,1,0
301304,1,0.0,0.6666666865348816,0.6666666865348816,0.5,0.6583333611488342,hs,2,1,0,0
301319,1,-0.278021979965098,0.3650000095367431,0.6461111307144165,0.6,0.5882777571678162,hs,1,1,1,1
301333,1,0.0,0.125,0.125,0.7,0.1124999970197677,hs,5,1,1,1
301355,0,-0.0669699336628264,0.6409721970558167,0.7329860925674438,0.8,0.6405439376831055,hs,4,0,1,0
301424,1,0.0,0.2883333265781402,0.2883333265781402,0.5,0.2707222402095794,hs,4,1,1,1
301444,1,0.0,0.4166666567325592,0.4166666567325592,0.6,0.3958333134651184,hs,5,1,1,1
301452,1,0.3333333333329293,0.550000011920929,0.2750000059604645,0.3,0.5918749570846558,hs,3,1,0,0
3015,1,0.0,0.4933333396911621,0.4933333396911621,0.3,0.4678333401679992,hs,5,1,1,1
301558,1,-0.0813397296861014,0.5,0.5885416865348816,0.7,0.5445208549499512,hs,3,1,1,1
301575,0,0.0,0.125,0.125,0.6,0.1124999970197677,hs,3,0,0,1
30160,1,0.0711036063029495,0.5722222328186035,0.4962500035762787,0.1,0.4826735854148865,hs,4,1,0,0
301855,1,0.0,0.3125,0.3125,0.6,0.28125,hs,1,1,1,1
301875,1,0.0,0.125,0.125,0.3,0.1124999970197677,hs,1,1,0,0
301883,1,0.0,0.4166666567325592,0.4166666567325592,0.6,0.3750000298023224,hs,5,1,0,0
302227,0,0.0,0.5625,0.5625,0.6,0.5625,hs,1,0,0,1
302234,1,0.0,0.125,0.125,0.8,0.1124999970197677,hs,5,1,1,1
302290,0,0.0,0.4000000059604645,0.4000000059604645,0.4,0.3600000441074371,hs,4,0,1,0
303,0,0.0,0.2750000059604645,0.2750000059604645,0.6,0.2537500262260437,hs,5,0,1,0
303035,1,0.0,0.125,0.125,0.4,0.1375000029802322,hs,4,1,1,1
303045,0,-0.1304347645807119,0.5,0.6499999761581421,0.7,0.5667708516120911,hs,3,0,0,1
303182,1,-0.9999999999963636,0.0,0.2750000059604645,0.6,0.4641667008399963,hs,4,1,0,0
303222,1,-0.1214953171069818,0.4895833432674408,0.625,0.5,0.6311666369438171,hs,2,1,0,0
303231,1,0.0,0.4933333396911621,0.4933333396911621,0.4,0.4440000057220459,hs,3,1,0,0
303425,0,0.0,0.125,0.125,0.5,0.1547916680574417,hs,2,0,1,0
303610,0,0.0,0.1833333373069763,0.1833333373069763,0.6,0.6852916479110718,hs,4,0,0,1
303640,0,-0.0588235294117093,0.5,0.5625,0.3,0.6626666784286499,hs,1,0,1,0
304050,0,-0.0510204327398942,0.5166666507720947,0.5722222328186035,0.7,0.5193055868148804,hs,1,0,1,0
304081,1,0.0,0.4166666567325592,0.4166666567325592,0.4,0.4486111104488373,hs,2,1,1,1
3043,1,-0.99999999999625,0.0,0.2666666805744171,0.6,0.1854166686534881,hs,1,1,1,1
304705,0,0.0449438188701178,0.1937499940395355,0.1770833283662796,0.6,0.6670972108840942,hs,1,0,0,1
30484,0,0.1427574114910539,0.487202376127243,0.3654761910438537,0.3,0.4242539405822754,hs,4,0,1,0
3084,1,0.0,0.0,0.0,0.1,0.0,hs,1,1,0,0
3147,0,0.0595610997964632,0.7511110901832581,0.6666666865348816,0.4,0.7029027938842773,hs,2,0,0,1
3160,1,0.2388797294779338,0.4476190507411957,0.2750000059604645,0.1,0.3603244125843048,hs,5,1,0,0
3164,1,-0.0400000183105081,0.5,0.5416666865348816,0.5,0.5467361211776733,hs,3,1,1,1
317,1,0.0,0.7083333134651184,0.7083333134651184,0.5,0.6375000476837158,hs,1,1,0,0
32,0,0.0702239044287965,0.5014285445213318,0.4356249868869781,0.2,0.4494712352752685,hs,1,0,1,0
3214,0,-0.0239234788167433,0.5099999904632568,0.5350000262260437,0.7,0.5449582934379578,hs,5,0,1,0
3221,1,0.0832393789233446,0.5147321224212646,0.4356249868869781,0.6,0.471285730600357,hs,4,1,1,1
32423,1,-0.0303030014037204,0.1666666716337204,0.1770833283662796,0.4,0.1956250220537185,hs,5,1,0,0
3257,1,0.0045454501120451,0.3683333396911621,0.3650000095367431,0.6,0.3366388976573944,hs,1,1,1,1
32579,1,0.0204081610310442,0.5555555820465088,0.5333333611488342,0.4,0.520027756690979,hs,3,1,0,0
3260,1,0.0,0.3333333432674408,0.3333333432674408,0.4,0.31700000166893,hs,2,1,1,1
32765,0,0.0,0.2708333432674408,0.2708333432674408,0.7,0.2509920597076416,hs,5,0,1,0
32784,0,0.0620331061563081,0.5885714292526245,0.5198147892951965,0.3,0.542234480381012,hs,1,0,1,0
32790,0,0.999999999996,0.25,0.0,0.3,0.2025000154972076,hs,5,0,1,0
32798,0,0.999999999996,0.25,0.0,0.5,0.2917500138282776,hs,3,0,1,0
3285,1,-0.1477272681090323,0.5625,0.7574999928474426,0.3,0.7313898801803589,hs,2,1,0,0
32943,0,0.0,0.5,0.5,0.7,0.4887499809265136,hs,3,0,0,1
32994,0,0.0,0.4458333253860473,0.4458333253860473,0.6,0.4012499451637268,hs,1,0,0,1
3313,1,0.0,0.125,0.125,0.7,0.1679166853427887,hs,5,1,1,1
332,1,-0.3333333333324444,0.125,0.25,0.9,0.140625,hs,2,1,1,1
33258,0,0.0,0.5166666507720947,0.5166666507720947,0.2,0.4752778112888336,hs,2,0,1,0
3329,0,0.0,0.125,0.125,0.5,0.1124999970197677,hs,5,0,1,0
33311,1,0.0,0.0,0.0,0.6,0.2793332934379577,hs,1,1,0,0
33360,0,0.0,0.449999988079071,0.449999988079071,0.7,0.4050000309944153,hs,1,0,0,1
335,1,0.0,0.2976190447807312,0.2976190447807312,0.5,0.267857164144516,hs,1,1,1,1
33559,0,-0.0743550759494668,0.6354166865348816,0.737500011920929,0.9,0.6481944918632507,hs,1,0,0,1
33645,0,0.0,0.4458333253860473,0.4458333253860473,0.6,0.4275000095367431,hs,5,0,0,1
3365,1,0.0,0.4166666567325592,0.4166666567325592,0.2,0.4080555438995361,hs,1,1,0,0
33660,0,0.0,0.3895833194255829,0.3895833194255829,0.5,0.4668749868869781,hs,4,0,0,1
33742,0,0.0,0.5,0.5,0.6,0.5529166460037231,hs,5,0,0,1
33767,1,0.0,0.5833333134651184,0.5833333134651184,0.5,0.536309540271759,hs,3,1,1,1
33805,0,0.0,0.5,0.5,0.5,0.542138934135437,hs,4,0,1,0
33868,0,0.0,0.125,0.125,0.5,0.1375000029802322,hs,5,0,1,0
339,1,0.0,0.4895833432674408,0.4895833432674408,0.6,0.4506666660308838,hs,2,1,1,1
3408,0,0.0,0.125,0.125,0.5,0.140625,hs,5,0,1,0
34090,1,-0.3750000093127568,0.25,0.550000011920929,0.5,0.5120000243186951,hs,2,1,0,0
34100,1,-0.0031890694796045,0.3798611164093017,0.3822916746139526,0.3,0.4308541715145111,hs,4,1,0,0
34148,1,0.3333333333324444,0.25,0.125,0.7,0.2377083301544189,hs,4,1,1,1
34150,1,0.0,0.4033333361148834,0.4033333361148834,0.7,0.3863611221313476,hs,5,1,1,1
34210,0,0.0,0.2750000059604645,0.2750000059604645,0.7,0.269097238779068,hs,2,0,1,0
34265,0,0.0,0.1770833283662796,0.1770833283662796,0.4,0.1593750119209289,hs,2,0,1,0
3431,0,-0.0108108007794523,0.3812499940395355,0.3895833194255829,0.4,0.3607291579246521,hs,1,0,1,0
34320,1,-0.0159453473980332,0.75,0.7743055820465088,0.6,0.7159721851348877,hs,5,1,0,0
34324,1,-0.0569105380918033,0.3020833432674408,0.3385416567325592,0.6,0.3269444108009338,hs,5,1,1,1
34358,0,0.0,0.5166666507720947,0.5166666507720947,0.7,0.5108333826065063,hs,2,0,0,1
344,1,0.0,0.2666666805744171,0.2666666805744171,0.8,0.2476388961076736,hs,1,1,1,1
34416,1,0.1432791422338416,0.403124988079071,0.3020833432674408,0.1,0.3489583134651184,hs,4,1,1,1
34519,1,-0.026262636771402,0.4016666710376739,0.4233333468437195,0.6,0.4480000138282776,hs,2,1,1,1
3453,0,0.0,0.3895833194255829,0.3895833194255829,0.5,0.3649791479110718,hs,3,0,1,0
34557,0,0.0,0.0,0.0,0.3,0.0750000029802322,hs,5,0,0,1
34564,1,0.0,0.2666666805744171,0.2666666805744171,0.3,0.2729166746139526,hs,4,1,1,1
3459,1,0.0,0.5166666507720947,0.5166666507720947,0.6,0.5289514064788818,hs,4,1,1,1
34612,1,0.0015455825467852,0.449999988079071,0.4486111104488373,0.6,0.4134662747383117,hs,4,1,1,1
34618,0,-0.999999999998182,0.0,0.550000011920929,0.9,0.3827083110809326,hs,1,0,0,1
34668,0,0.0,0.6666666865348816,0.6666666865348816,0.4,0.5999999642372131,hs,2,0,0,1
3470,0,0.0,0.1666666716337204,0.1666666716337204,0.5,0.1499999910593032,hs,5,0,0,1
3471,1,-0.0537634276284521,0.3666666746139526,0.4083333313465118,0.6,0.35916668176651,hs,5,1,1,1
34713,0,0.0,0.0,0.0,0.4,0.1266666650772094,hs,1,0,1,0
34718,0,-0.0845665950754872,0.5154761672019958,0.6107142567634583,0.7,0.5397956371307373,hs,5,0,0,1
34819,0,0.0,0.1770833283662796,0.1770833283662796,0.4,0.1767500042915344,hs,4,0,1,0
34853,0,0.0,0.6133333444595337,0.6133333444595337,0.4,0.5920416116714478,hs,1,0,0,1
349,1,0.0,0.3666666746139526,0.3666666746139526,0.4,0.3300000131130218,hs,2,1,0,0
3491,1,-0.1044776301043997,0.4166666567325592,0.5138888955116272,0.9,0.4745000004768371,hs,4,1,1,1
3495,0,-0.2244898018760744,0.3166666626930237,0.5,1.0,0.3609791398048401,hs,2,0,0,1
3499,1,-0.006932386892831,0.4092857241630554,0.4149999916553497,0.8,0.4207023680210113,hs,5,1,1,1
351,1,0.0,0.4583333432674408,0.4583333432674408,0.3,0.4311110973358154,hs,4,1,1,1
3517,0,0.0393631395784938,0.4895833432674408,0.4524999856948852,0.6,0.4369166493415832,hs,1,0,0,1
35185,0,-0.0180904353556753,0.6784722208976746,0.7034721970558167,0.4,0.6333432793617249,hs,3,0,1,0
352,0,-0.999999999992,0.0,0.125,0.5,0.125,hs,4,0,1,0
35301,1,0.0,0.0,0.0,0.5,0.0625,hs,5,1,1,1
35322,0,0.0,0.5770833492279053,0.5770833492279053,0.2,0.5536457896232605,hs,1,0,1,0
35331,0,0.0,0.7333333492279053,0.7333333492279053,0.8,0.73333340883255,hs,2,0,0,1
354,1,0.013669800868188,0.2869047522544861,0.2791666686534881,0.5,0.2643095254898071,hs,5,1,1,1
355,0,-0.0115858221811425,0.3791666626930237,0.3880555629730224,0.4,0.359083354473114,hs,4,0,1,0
35573,1,-0.0622347975373418,0.3683333396911621,0.4172222316265106,0.9,0.3580416738986969,hs,4,1,1,1
35691,0,0.0,0.4166666567325592,0.4166666567325592,0.3,0.3750000298023224,hs,4,0,1,0
3577,0,-0.0973451036154511,0.4250000119209289,0.5166666507720947,0.8,0.4653125405311584,hs,2,0,1,0
36330,1,0.4827586058052131,0.3583333194255829,0.125,0.5,0.3651666641235351,hs,5,1,0,0
36332,1,0.0,0.4166666567325592,0.4166666567325592,0.4,0.4194444715976715,hs,5,1,1,1
36333,1,0.0,0.0,0.0,0.5,0.0274999998509883,hs,2,1,0,0
3634,0,0.0,0.125,0.125,0.5,0.140625,hs,1,0,1,0
36340,0,-0.10204081434037,0.2750000059604645,0.3375000059604645,0.5,0.3104999959468841,hs,1,0,1,0
36342,0,0.0,0.3066666722297668,0.3066666722297668,0.4,0.2912777960300445,hs,3,0,1,0
36393,1,-0.0624129777828162,0.3673610985279083,0.416269838809967,0.8,0.4299603402614593,hs,5,1,1,1
36414,1,-0.0246913634754802,0.4937500059604645,0.518750011920929,0.6,0.5103472471237183,hs,3,1,1,1
36442,1,0.0,0.4166666567325592,0.4166666567325592,0.6,0.3750000298023224,hs,2,1,0,0
36458,0,0.0,0.3666666746139526,0.3666666746139526,0.7,0.3300000131130218,hs,1,0,0,1
365,0,0.0,0.0,0.0,0.9,0.0,hs,1,0,0,1
36533,1,0.0,0.1666666716337204,0.1666666716337204,0.6,0.1499999910593032,hs,5,1,0,0
36534,0,-0.0037453103923956,0.4749999940395355,0.4785714149475097,0.4,0.4942946434020996,hs,5,0,1,0
36546,0,-0.0371470882501764,0.3375000059604645,0.3635416626930237,0.3,0.3881562948226928,hs,3,0,1,0
36549,1,0.0,0.4166666567325592,0.4166666567325592,0.5,0.3750000298023224,hs,3,1,1,1
36561,0,0.0247618811470838,0.4483333230018616,0.4266666769981384,0.4,0.4224126935005188,hs,4,0,1,0
36562,1,0.0,0.4166666567325592,0.4166666567325592,0.5,0.3750000298023224,hs,3,1,0,0
36565,0,0.0,0.4416666626930237,0.4416666626930237,0.6,0.4049950242042541,hs,1,0,1,0
36574,1,-0.0460526331267791,0.3020833432674408,0.3312500119209289,0.6,0.3078125119209289,hs,1,1,1,1
36590,1,0.0769230599938757,0.5833333134651184,0.5,0.3,0.5206249952316284,hs,4,1,1,1
36599,0,0.0,0.5770833492279053,0.5770833492279053,0.4,0.5638243556022644,hs,1,0,0,1
36606,1,-0.0056074713877583,0.4433333277702331,0.4483333230018616,0.7,0.4055832922458648,hs,2,1,1,1
36622,0,0.0751444785584619,0.7749999761581421,0.6666666865348816,0.8,0.68666672706604,hs,3,0,0,1
36666,0,-0.0089638060768278,0.5484126806259155,0.5583333373069763,0.6,0.5120139122009277,hs,1,0,1,0
36678,1,-0.0379160477996372,0.5770833492279053,0.6225694417953491,0.7,0.632479190826416,hs,5,1,1,1
36681,0,0.0,0.2708333432674408,0.2708333432674408,0.7,0.2593750059604645,hs,2,0,1,0
36735,0,0.0,0.0,0.0,0.5,0.0274999998509883,hs,3,0,1,0
36836,0,-0.0477489896938927,0.3635416626930237,0.4000000059604645,0.5,0.3963542282581329,hs,3,0,0,1
36838,1,-0.0468677773276829,0.7131944298744202,0.7833333611488342,0.7,0.7112500667572021,hs,3,1,1,1
36882,1,-0.0529914269079876,0.3847222328186035,0.4277777671813965,0.3,0.3920833468437195,hs,4,1,1,1
36887,0,0.0,0.25,0.25,0.5,0.3032857477664947,hs,2,0,1,0
36931,1,-0.083333304358714,0.2750000059604645,0.324999988079071,0.5,0.3004166483879089,hs,2,1,1,1
36964,1,0.1999999856944054,0.25,0.1666666716337204,0.5,0.2725000083446502,hs,4,1,0,0
3697,1,0.0,0.5166666507720947,0.5166666507720947,0.5,0.4649999737739563,hs,5,1,0,0
370,0,0.0082304448014898,0.4083333313465118,0.4016666710376739,0.3,0.4571250081062317,hs,5,0,1,0
37046,0,0.0,0.5166666507720947,0.5166666507720947,0.7,0.4649999737739563,hs,4,0,0,1
37076,0,0.0,0.6666666865348816,0.6666666865348816,0.6,0.5999999642372131,hs,1,0,1,0
37116,1,-0.1428571428569202,0.2750000059604645,0.3666666746139526,0.5,0.4710000157356262,hs,2,1,1,1
37126,0,-0.0847457613419214,0.3375000059604645,0.4000000059604645,0.8,0.3881250023841858,hs,2,0,0,1
37129,1,0.0426782298495966,0.7083333134651184,0.6503472328186035,0.2,0.6304166913032532,hs,4,1,0,0
37148,1,0.0,0.3499999940395355,0.3499999940395355,0.8,0.355833351612091,hs,4,1,1,1
37236,0,-0.2282878674499007,0.3455555438995361,0.550000011920929,0.7,0.7535356879234314,hs,4,0,0,1
37260,0,-0.0450450434969656,0.6625000238418579,0.7250000238418579,0.5,0.6521666646003723,hs,3,0,0,1
373,1,0.0,0.3333333432674408,0.3333333432674408,0.5,0.3100000023841858,hs,2,1,1,1
37341,0,-0.0496486069052204,0.4366666674613952,0.4822916686534881,0.8,0.4700624942779541,hs,2,0,0,1
37371,1,-0.0569105380918033,0.3020833432674408,0.3385416567325592,0.4,0.3095486164093017,hs,4,1,1,1
37540,1,0.0,0.4166666567325592,0.4166666567325592,0.4,0.3750000298023224,hs,2,1,0,0
37556,1,0.0,0.6666666865348816,0.6666666865348816,0.9,0.6897222995758057,hs,5,1,1,1
37716,1,0.0,0.125,0.125,0.5,0.1124999970197677,hs,4,1,0,0
3774,1,0.0,0.4166666567325592,0.4166666567325592,0.4,0.3878472149372101,hs,2,1,1,1
380,0,0.0526315670593283,0.2083333283662796,0.1875,0.4,0.2650000154972076,hs,5,0,1,0
38147,0,-0.2282878674499007,0.3455555438995361,0.550000011920929,0.6,0.7687579393386841,hs,4,0,0,1
38207,1,0.0,0.5,0.5,0.3,0.4995833337306976,hs,2,1,0,0
38240,1,0.0,0.2145833373069763,0.2145833373069763,0.6,0.1931250393390655,hs,4,1,0,0
38354,1,0.1018199681056186,0.5833333134651184,0.4755208194255829,0.4,0.5041353702545166,hs,4,1,1,1
38403,1,-0.0105540797508156,0.46875,0.4787499904632568,0.8,0.4355902671813965,hs,4,1,1,1
38552,0,0.0,0.125,0.125,0.2,0.1554166823625564,hs,5,0,1,0
38559,0,0.0792079186885214,0.605555534362793,0.5166666507720947,0.3,0.5219444036483765,hs,2,0,1,0
3856,0,0.0,0.0,0.0,0.9,0.0,hs,3,0,0,1
38565,1,0.3333333333324444,0.25,0.125,0.2,0.2035416662693023,hs,2,1,1,1
38617,1,0.0,0.125,0.125,0.4,0.1375000029802322,hs,2,1,1,1
38621,1,-0.1111111004075161,0.2750000059604645,0.34375,0.5,0.3783333301544189,hs,2,1,1,1
38640,1,0.0,0.0,0.0,0.6,0.2793332934379577,hs,2,1,0,0
38737,0,0.0,0.125,0.125,0.5,0.1124999970197677,hs,2,0,0,1
38745,1,0.0,0.125,0.125,0.7,0.1658333241939544,hs,5,1,1,1
388,1,0.999999999992,0.125,0.0,0.4,0.1243333369493484,hs,5,1,1,1
38888,1,0.0966057557301033,0.5,0.4119047522544861,0.1,0.5432440042495728,hs,3,1,0,0
3904,0,0.0,0.4895833432674408,0.4895833432674408,0.4,0.4406250119209289,hs,4,0,1,0
39098,1,-0.0832696487967804,0.5,0.590833306312561,0.2,0.5584583282470703,hs,2,1,0,0
39128,0,0.0,0.125,0.125,0.4,0.1124999970197677,hs,5,0,0,1
39199,1,0.0,0.2708333432674408,0.2708333432674408,0.4,0.2486111223697662,hs,3,1,1,1
39453,1,-0.0609318915554374,0.2729166746139526,0.3083333373069763,0.4,0.3745277822017669,hs,4,1,0,0
39508,0,-0.0052356270333913,0.6597222089767456,0.6666666865348816,0.7,0.6144722700119019,hs,3,0,0,1
39545,0,0.999999999992,0.125,0.0,0.6,0.1118333339691162,hs,2,0,1,0
3955,0,0.0561797776887624,0.293749988079071,0.262499988079071,0.5,0.2976785600185394,hs,4,0,1,0
3974,0,-0.0187810967641866,0.5333333611488342,0.5537499785423279,0.3,0.5025516152381897,hs,1,0,1,0
398,1,0.047759008611965,0.4951388835906982,0.449999988079071,0.7,0.4589027762413025,hs,5,1,1,1
39825,1,-0.9999999999963636,0.0,0.2750000059604645,0.6,0.4641667008399963,hs,4,1,0,0
39957,0,0.0,0.0,0.0,0.4,0.174166664481163,hs,4,0,1,0
40,0,-0.1116418024020696,0.4133333265781402,0.5172222256660461,0.6,0.4902499616146087,hs,2,0,0,1
400,1,0.0,0.2883333265781402,0.2883333265781402,0.4,0.3265139162540436,hs,5,1,1,1
400084,1,0.0,0.5,0.5,0.6,0.4875000119209289,hs,5,1,1,1
400092,0,0.0,0.0,0.0,0.9,0.0,hs,1,0,0,1
400151,0,0.0,0.0,0.0,0.9,0.0,hs,1,0,0,1
400160,1,0.0,0.449999988079071,0.449999988079071,0.4,0.4706481397151947,hs,3,1,0,0
4004,1,0.0,0.5,0.5,0.5,0.5087499618530273,hs,5,1,1,1
400548,0,0.0,0.4166666567325592,0.4166666567325592,0.6,0.3750000298023224,hs,3,0,0,1
400648,1,0.0,0.5166666507720947,0.5166666507720947,0.2,0.4649999737739563,hs,5,1,0,0
400672,1,-0.0170454872417905,0.6006944179534912,0.6215277910232544,0.6,0.6269662976264954,hs,4,1,0,0
400718,0,0.0,0.2666666805744171,0.2666666805744171,0.4,0.2400000095367431,hs,1,0,0,1
400777,1,0.1315789176484454,0.3583333194255829,0.2750000059604645,0.4,0.3269583582878113,hs,5,1,1,1
400786,0,0.0,0.4074999988079071,0.4074999988079071,0.6,0.4302639067173004,hs,5,0,1,0
400882,1,0.0,0.6666666865348816,0.6666666865348816,0.4,0.5999999642372131,hs,3,1,0,0
40092,0,0.0,0.6666666865348816,0.6666666865348816,0.7,0.6152777671813965,hs,4,0,0,1
400964,1,0.0,0.6666666865348816,0.6666666865348816,0.3,0.5999999642372131,hs,5,1,0,0
400980,1,0.0578512579891837,0.3555555641651153,0.3166666626930237,0.5,0.382111132144928,hs,3,1,0,0
40104,1,-0.0009910368035285,0.3000000119209289,0.300595223903656,0.5,0.2819682955741882,hs,4,1,1,1
401069,1,-0.0841751098631996,0.4722222089767456,0.5590277910232544,0.6,0.507111132144928,hs,1,1,1,1
4011,0,0.0344827756303103,0.625,0.5833333134651184,0.4,0.5583332777023315,hs,1,0,1,0
40112,1,0.0,0.5333333611488342,0.5333333611488342,0.6,0.5,hs,2,1,1,1
401162,0,0.0,0.5625,0.5625,0.5,0.5062500238418579,hs,2,0,1,0
40117,1,0.0120481916809046,0.6666666865348816,0.6507936716079712,0.3,0.5984126925468445,hs,4,1,1,1
401179,1,-0.0264550014257599,0.6133333444595337,0.6466666460037231,0.6,0.584476113319397,hs,5,1,1,1
401276,1,0.0,0.3375000059604645,0.3375000059604645,0.5,0.3231249749660492,hs,1,1,0,0
40146,1,0.0,0.125,0.125,0.5,0.1124999970197677,hs,3,1,0,0
401526,1,0.0,0.5,0.5,0.4,0.5321458578109741,hs,1,1,0,0
401609,0,0.0,0.550000011920929,0.550000011920929,0.7,0.5500000715255737,hs,1,0,0,1
401738,1,-0.0423817971593264,0.3797222077846527,0.4133333265781402,0.4,0.4116388857364654,hs,3,1,0,0
401797,0,0.10204081434037,0.3375000059604645,0.2750000059604645,0.8,0.3642708659172058,hs,1,0,1,0
402053,0,-0.011884562826336,0.4041666686534881,0.4138889014720917,0.6,0.3833333551883697,hs,3,0,1,0
402074,0,-0.0956521438965655,0.5777778029441833,0.699999988079071,0.9,0.65520840883255,hs,4,0,0,1
402144,0,0.0622347975373418,0.4172222316265106,0.3683333396911621,0.3,0.3664920926094055,hs,1,0,1,0
40215,1,0.0,0.3583333194255829,0.3583333194255829,0.6,0.4202777743339538,hs,1,1,1,1
402255,0,0.0666666800180325,0.4761904776096344,0.4166666567325592,0.7,0.6523898839950562,hs,1,0,0,1
402280,0,0.0,0.5166666507720947,0.5166666507720947,0.6,0.4649999737739563,hs,4,0,0,1
402304,1,0.0,0.7083333134651184,0.7083333134651184,0.3,0.6507291793823242,hs,4,1,0,0
402361,1,0.0,0.3683333396911621,0.3683333396911621,0.3,0.3563610911369324,hs,5,1,1,1
402480,1,0.0,0.6666666865348816,0.6666666865348816,0.6,0.6267361640930176,hs,5,1,0,0
402652,0,-0.0009267898219503,0.3208333253860473,0.3214285671710968,0.5,0.3495595157146454,hs,5,0,1,0
402731,1,0.0,0.0,0.0,0.6,0.2175000160932541,hs,5,1,1,1
402868,0,0.0,0.5,0.5,0.6,0.449999988079071,hs,5,0,0,1
40294,0,0.0,0.5166666507720947,0.5166666507720947,0.6,0.4649999737739563,hs,4,0,0,1
402981,0,-0.523809529214843,0.125,0.4000000059604645,0.6,0.419952392578125,hs,4,0,0,1
403,1,-0.0476190584316361,0.5,0.550000011920929,0.6,0.5319643020629883,hs,5,1,0,0
403261,1,0.0243902419000965,0.7437499761581421,0.7083333134651184,0.3,0.6817896962165833,hs,4,1,0,0
403363,1,-0.0050251206612049,0.3300000131130218,0.3333333432674408,0.5,0.3035555481910705,hs,1,1,1,1
403565,1,-0.10204081434037,0.2750000059604645,0.3375000059604645,0.6,0.2941666543483734,hs,3,1,1,1
40361,0,0.0,0.5166666507720947,0.5166666507720947,0.6,0.4858333170413971,hs,3,0,0,1
40378,0,0.0,0.3233333230018616,0.3233333230018616,0.5,0.313444435596466,hs,2,0,1,0
4039,0,0.0326797080073262,0.5266666412353516,0.4933333396911621,0.6,0.4784166812896728,hs,3,0,1,0
403993,1,0.0485436785331775,0.449999988079071,0.4083333313465118,0.3,0.4466667175292969,hs,2,1,1,1
404043,0,0.0,0.1666666716337204,0.1666666716337204,0.5,0.1499999910593032,hs,3,0,0,1
404181,1,0.0,0.3083333373069763,0.3083333373069763,0.5,0.2941666543483734,hs,4,1,1,1
404235,0,0.0,0.0,0.0,0.7,0.1566666662693023,hs,5,0,0,1
404311,1,-0.1006536296768421,0.3583333194255829,0.4385416805744171,0.5,0.484513908624649,hs,5,1,1,1
40434,1,-0.3684210684811905,0.125,0.2708333432674408,0.9,0.2113333493471145,hs,3,1,1,1
404442,1,0.0,0.2750000059604645,0.2750000059604645,0.6,0.3437499701976776,hs,4,1,1,1
404535,0,0.0,0.125,0.125,0.5,0.1208333224058151,hs,2,0,1,0
404630,1,0.0,0.2708333432674408,0.2708333432674408,0.3,0.2960000038146972,hs,3,1,1,1
404703,0,-0.1578947368418393,0.25,0.34375,0.6,0.359333336353302,hs,5,0,0,1
404840,0,0.0,0.5,0.5,0.7,0.5,hs,1,0,0,1
40522,0,-0.1428571574537087,0.125,0.1666666716337204,0.6,0.1895833313465118,hs,4,0,1,0
40531,1,0.2347825921098485,0.887499988079071,0.550000011920929,0.2,0.7233928442001343,hs,3,1,0,0
405377,0,-0.3333333333324444,0.125,0.25,0.3,0.3063541948795318,hs,3,0,0,1
405435,0,0.0,0.3895833194255829,0.3895833194255829,0.7,0.3834375143051147,hs,2,0,0,1
405500,0,-0.139862662626854,0.4958333373069763,0.6570833325386047,0.6,0.5836041569709778,hs,5,0,0,1
405570,1,-0.00954841484839,0.5330555438995361,0.5433333516120911,0.1,0.5662916302680969,hs,5,1,0,0
405763,0,-0.1642778544711034,0.3947916626930237,0.550000011920929,0.9,0.4703125059604645,hs,5,0,0,1
40577,0,-0.2132353209453026,0.3566666543483734,0.550000011920929,0.7,0.7535356879234314,hs,4,0,0,1
